rating,review,date,developerResponse,title,userName,isEdited,app_name,app_id
5,"The app was great before the update but now it is near perfect! It is much easier to save and find my favorite options, rainy tent and Alice Underground. One addition that would be great is rain on a tin roof, such a lovely sound. 
Alas there is a complaint, I never seem to hear the end of the stories, only the beginnings. 😂 My insomnia is inherited from my Father, if he were alive I’d like his take on this app.",2020-07-14 21:52:50,"{'id': 17705380, 'body': ""Thank you, really glad to hear you're enjoying the update :) \n\nHappy pzizzing!"", 'modified': '2020-09-05T08:11:56Z'}",Even better now,the queen with 4 male subjects,False,pzizz-sleep-nap-focus,915664862
5,No other app can make me fall asleep quite as fast as Pzizz. I usually lay awake at night for hours on end unable to sleep but I am out usually within minutes every time I use Pzizz. I am so happy to finally have found something that works for me and I can’t wait to tell all my friends so maybe they can finally start getting some sleep!!,2021-04-18 05:47:00,"{'id': 22745164, 'body': ""That's really great to hear, we're happy to hear Pzizz is helping you get better sleep :)\n\nHappy pzizzing!"", 'modified': '2021-05-11T12:11:11Z'}",This app is awesome.,LunaWolf0012,False,pzizz-sleep-nap-focus,915664862
1,"I use this app for untimed stretches of focus, using 2-4 of the available options. I don't use it for sleeping or napping. The untimed  focus option went away with the new version, laying one more step between me and the reason I launched the app. Also seems to be kind of a memory hog; since updating, phone has been hanging up at regular intervals and I've had to restart 1-2 times a day.

Also: Stop referencing the JK Rowling recommendation. If you had any decent competition in the wordless/repeating ambient sound category, I would have already switched rather than in anyway endorse her hateful views.",2020-07-10 02:21:06,"{'id': 16525689, 'body': 'The ""unlimited focus"" option didn\'t go away, it just changed names. If you choose ""Alarm Off"" on the timer screen it\'s still an unlimited focus session.', 'modified': '2020-07-10T07:04:34Z'}",Not a fan of the redesign,k8powers,False,pzizz-sleep-nap-focus,915664862
5,"i’ve been using pzizz for about 3 years now, and i’ve always loved it and i’ve always had the premium version.  before the somewhat recent app update where they reworked the whole thing i felt content was being pushed out very gradually, and at one point i thought they stopped updating the app completely but that must’ve been when they were working on the big rework.  to me the app used to be great, but now the app is truly above and beyond.  there are so many options and they’ve consistently been releasing new content lately.  it was a huge improvement and the app is absolutely amazing in general.",2020-10-24 09:31:10,"{'id': 19892002, 'body': ""Wow, thank you! I'm happy to hear you're finding Pzizz helpful and enjoying the update. You're bang on, it took us some time to work on the major revamp, but it's out now and we can focus more on updating it, maintaining it and adding more features :)\n\nHappy pzizzing!"", 'modified': '2020-12-21T07:09:27Z'}",amazing app.,Kaisyra,False,pzizz-sleep-nap-focus,915664862
5,Was a traveling consultant that needed something to help me sleep and found this on the App Store. I genuinely use this every night. I’m out within 20 mins maximum. This is one of the few apps I actually pay for (because who has money to pay for a bunch of apps?),2021-03-24 06:48:37,"{'id': 21914110, 'body': ""Thank you! Really happy to hear you're finding Pzizz helpful :)\n\nHappy pzizzing!"", 'modified': '2021-03-29T05:39:48Z'}",I’ve used this app for over 3 years,Christuhfuhr,False,pzizz-sleep-nap-focus,915664862
5,I have a pro subscription on my iPhone and bought a Samsung tablet and couldn’t get the Pro registered there. Their customer support was superb. Their ‘normal’ steps didn’t work so Zac got the developers involved and they soon had it resolved. Response was always same or next day. Refreshing!,2021-01-02 16:54:51,"{'id': 21446583, 'body': ""Thank you for the stars! And I'm happy support were able to help you out :)\n\nHappy pzizzing!"", 'modified': '2021-03-04T11:45:48Z'}",Superb customer support,MATgjjgdtvv,False,pzizz-sleep-nap-focus,915664862
5,"I have tried about 3 other hypnosis/meditation apps. This one is great. I’ve used it a few times, but I have been happy with it! I haven’t tried the nap feature yet but I am excited too. Also does a soft wake up alarm instead of a jolting noise, I like that too",2020-05-13 03:44:42,"{'id': 15824720, 'body': 'Thank you! Really glad to hear it :) ', 'modified': '2020-06-07T11:16:20Z'}",Great!,prissybabe,False,pzizz-sleep-nap-focus,915664862
2,"You used to be able to pick a volume for both music and voice, now you have to reduce one volume to increase the other.

This makes it harder to find a pleasant balance, and much harder to hear in general. Since the entire app is based on audible experiences this is kind of a killer flaw.

It was a five star app when it was loud enough to hear comfortably, but I can't rate it that highly now.",2020-07-11 21:25:14,,Please revert the sound slider,Darkmoth,False,pzizz-sleep-nap-focus,915664862
5,All kinds of issues now with this app. I have to set the speaker I want every time I play this. The alarm now is so quite it doesn't wake me up? It’s trying to bill me again for my membership?,2020-07-20 05:22:05,"{'id': 17705376, 'body': ""Sorry to hear that. The app should now remember the narrator you had previously chosen, as well as all your session's settings. Furthermore, you can now save your session in a much more comprehensive way as a Favourite :)"", 'modified': '2020-09-05T08:10:51Z'}",What did you do to my favorite app?,CJDaniel,False,pzizz-sleep-nap-focus,915664862
2,Used to love this app because I take naps all the time and I really like the wake up alarm they have. In the newest update they made it so you can’t mute the person talking OR mute the music playing. Makes no sense why they would remove this feature. So now when you are sleeping you have to listen to some person talk which is the “purpose” of the app but that’s not how I used it before 🤷🏼‍♂️,2020-07-09 15:00:18,"{'id': 16519410, 'body': 'You can still do that. Just move the volume mixer slider all the way to the left, or all the way to the right, depending on what you\'re trying to mute.\n\nAdditionally, there\'s an ""Off"" button in the narration menu if that\'s easier for you.', 'modified': '2020-07-09T23:10:51Z'}",New Update ruined app,AndyTuck22,False,pzizz-sleep-nap-focus,915664862
3,"Very good content but no updates in months and they’re charging a price that would require frequent content updates to justify. When I contacted support months ago, they gave a vague technical excuse about working on a download system but that’s not very credible as an ongoing issue with so many options and APIs available.",2020-02-12 12:18:19,"{'id': 13451235, 'body': ""Hi Stevie!\n\nWe've been working hard to get Pzizz 5.0 out the door which has tons of new content and features. You can join the beta and experience it here (if you can't tap this link just email us at support@pzizz.com and we'll share it with you): https://testflight.apple.com/join/ZMDtJUO8?fbclid=IwAR0y6NsxuA8CxqIyhpFAGCEY4hzrv9VyMI2KEND3_NxVqjv6l6eLL8bVqiA\n\nAdditionally we also give Pzizz Pro subscribers access to our other apps Mesmerize, Soundly, and Doze at no additional charge. \n\nSo there are lots of new content and experiences to be had if that's what you want :)"", 'modified': '2020-02-13T00:35:15Z'}",Needs new content,Steviespin,False,pzizz-sleep-nap-focus,915664862
4,"It’s a great app, but if you like me and like to use a sleep tracker than this isn’t the app for you. The app often shuts down or sounds staticky if used with a sleep tracker which is disappointing. Other than that it’s fine, I like the voices and the music.",2020-04-02 07:39:22,"{'id': 14454094, 'body': ""Sorry about that. We are currently testing a new version of Pzizz that has a completely new music engine that we believe should be more compatible with other apps such as Sleep Trackers. Hope you can bear with us, it's almost ready for release! "", 'modified': '2020-04-04T11:10:38Z'}",Great app but doesn’t work with sleep trackers,Ada-Aspyn,False,pzizz-sleep-nap-focus,915664862
1,"I was excited to try this app (I’ve used both Headspace and Calm in the past.) I nestled into bed to prepare for my first experience with Pizizz, but was met only with crashes. After 8 attempts I gave up. My best effort gave me maybe 7-10 seconds of audio before the app shut down. The sad irony is that I downloaded this to calm myself for sleep, but instead wound up frustrated enough that I had to write a review in the middle of the night.",2020-05-22 05:32:54,"{'id': 15824698, 'body': 'Sorry to hear that. Were you connected to an AirPlay device when playing Pzizz? Did you have another app running alongside Pzizz, such as a sleep tracker?\n\nPlease shoot our support team an email at support@pzizz.com, they will be happy to help get it working for you. ', 'modified': '2020-06-07T11:13:37Z'}",Immediately deleted and cancelled,Pocketmole,False,pzizz-sleep-nap-focus,915664862
5,"I have used Pzizz literally since it would generate an mp3 that I could copy on to an iPod. So incredibly helpful - with limited sleep, frequent interruptions - even the general deterioration in ones sleep cycle as we age - this has been a lifesaver.",2021-05-30 14:33:17,,Life changing,dunstone,False,pzizz-sleep-nap-focus,915664862
5,I have used Pzizz for many years. It is a the key to my power naps and I would not be able to recharge with out the great nap function. If you have trouble relaxing and falling asleep I would totally recommend you try Pzizz!,2021-02-27 14:56:38,"{'id': 21441706, 'body': ""Thank you! Really glad to hear you're enjoying using Pzizz :)\n\nHappy pzizzing!"", 'modified': '2021-03-04T08:14:21Z'}",Best Sleep App,Æber,False,pzizz-sleep-nap-focus,915664862
5,"I don’t understand how, but it does. Great addition to my life.

Update: wow, so many new narrations and dreamscapes! I still have my favorites, but enjoy the variety. 

One additional thing I use pzizz for is the nap function for an acupuncture session.",2020-08-12 04:22:31,"{'id': 7167642, 'body': 'Thank you! Really happy to hear it :) Happy pzizzing!', 'modified': '2019-02-05T14:43:51Z'}",It works,Ellsea,True,pzizz-sleep-nap-focus,915664862
5,"I adore this app!! I got it because I have ADHD, MMD, and PTSD. I used it one night and woke up feeling amazing. I also used its focus setting and I did my school work in 3 hours in apposed to the 10 hours it took. Thank you so so much. I love it!!",2020-06-25 04:02:04,"{'id': 17705435, 'body': ""Thank you, and that's really great to hear! "", 'modified': '2020-09-05T08:17:21Z'}",This app changed my life,Citrus Maria,False,pzizz-sleep-nap-focus,915664862
2,This use to be my favorite app until they changed it to the current app. I miss my old basic sleep tape that changed a little during the night. The promise to us who originally purchased the app was forgotten   We where promised what we had before you upgraded even with the upgrade. I see that you do not keep your word. 😩,2020-04-14 03:04:37,"{'id': 15162265, 'body': ""I think there's some misunderstanding, everything that was in the old app remains available and completely free to use in the current app, under the title Classic Pzizz. The content is very much the same and changes slightly each time it's used just like it used to. "", 'modified': '2020-05-07T12:19:27Z'}",Use to be my favorite app,Swimmer-Bear,False,pzizz-sleep-nap-focus,915664862
5,I have use this app since before it was an app (when it was only on my computer)and I absolutely love it. Highly recommend it!,2020-12-22 21:15:24,"{'id': 16635898, 'body': 'All the old content is still there. Just change the narration and the voice in the settings.', 'modified': '2020-07-15T05:55:11Z'}",The only relaxation app you need,Lorijo,True,pzizz-sleep-nap-focus,915664862
5,It’s just a Greta app it always helps me to fall to sleep when I need to one thing I do wish they had was a singular month option for pro but I can’t complain the non pro is great as well,2020-01-06 04:37:11,"{'id': 12922045, 'body': 'Thank you! Happy to hear Pzizz is proving helpful for you. We do have a monthly option actually, you can choose it directly from within the app by tapping on the top left menu icon then on the banner at the bottom of the slide out menu. There will be several options to choose from, including a monthly one :) ', 'modified': '2020-01-15T06:48:30Z'}",Great app,Brody_221,False,pzizz-sleep-nap-focus,915664862
1,"I have been a Pzizz user since the early days. I paid the big $$ early on because it worked!  But lately nothing but problems. It is stuck on one loop. Can’t get the narration to work. Can’t even login for the subscription I pay for!  I have done everything to fix it - delete and reinstall app, shut down phone, updated operating system - NOTHING!  And No Sleep!!!",2020-10-23 03:22:50,"{'id': 19892164, 'body': ""I'm really sorry to hear that. Have you contacted our support team for assistance? If not, please do shoot them an email at support@pzizz.com, they will be happy to help you get to the bottom of these issues."", 'modified': '2020-12-21T07:13:52Z'}",A sleep app that causes no sleep!,Wide Awake at 2:00 am,False,pzizz-sleep-nap-focus,915664862
5,This is the best sleeping app that I have ever used it makes me fall asleep within minutes. Just listening to the sweet and smooth voice with the exceptional and unique background music is the best combination ever.,2021-04-29 08:12:28,"{'id': 22742999, 'body': ""Thank you! Really glad to hear you're enjoying Pzizz :)\n\nHappy pzizzing!"", 'modified': '2021-05-11T10:36:04Z'}",Best sleep ever,nmelton75,False,pzizz-sleep-nap-focus,915664862
5,This app really helps me sleep better. I used to not be able to fall asleep or always wake up in the middle of the night but now I sleep through the night!,2020-03-01 06:28:14,"{'id': 13936160, 'body': ""That's great to hear, thank you! Really glad you're finding Pzizz helpful :) "", 'modified': '2020-03-09T10:04:30Z'}",so good!!,Hvparker,False,pzizz-sleep-nap-focus,915664862
2,Used to be a great sleep app but the new version just doesn’t work.  The volume of the dreamscape is so low I can’t hear it.  The older version had separate volume controls for the dreamscape and narration.  I did contact support and was told to just try a different dreamscape.  Bring back the older version!!,2020-12-17 23:18:04,"{'id': 19914847, 'body': ""Sorry to hear it! The individual volumes of the Dreamscapes haven't been changed in any way, and we have simply combined the volume slider into one. Your device's main volume can control the overall sound. However, I understand this might not be ideal for you. Please try out our other app, Sound Machine, which shares a lot of Pzizz's content and features but with a different approach to the volume controls. It's free to use with an active Pzizz subscription, just tap on 'more options' and then on 'login' to sign in with your Pzizz account."", 'modified': '2020-12-22T01:01:05Z'}",Bring back the old version.,Losing weight 65,False,pzizz-sleep-nap-focus,915664862
5,"The basic Pzizz app is good, and promises to get super better, easier to navigate; the Premium version is excellent, and once that anticipated update comes forth, will be fantastic.   Can’t wait!",2020-03-30 12:12:00,"{'id': 14454105, 'body': ""Thank you for your support and patience, we really appreciate it. We're working hard on the new version which is currently in the testing phase, hoping to get it released soon if all goes well :) "", 'modified': '2020-04-04T11:11:32Z'}",Great Sleep!,Kanjistudent,False,pzizz-sleep-nap-focus,915664862
5,This app is aaaammaaaaziiiinnnng!!!! It really makes a difference when you have crackhead energy at 11 and have to be up early in the morning! Very much recommend!,2021-05-30 02:58:16,,Amazing,Chandler Mathis,False,pzizz-sleep-nap-focus,915664862
5,First night I used it and fell asleep in minutes. The breathing exercises make you feel so relaxed. I’m personally extremely anxious and stressed out often. Today I feel great,2020-11-07 19:00:54,"{'id': 19891932, 'body': 'Thank you! Happy to hear Pzizz helped :)\n\nHappy pzizzing!', 'modified': '2020-12-21T07:06:26Z'}",Wow,Trippihollic,False,pzizz-sleep-nap-focus,915664862
5,"Hi! I am severely disabled, two of my disabilities is Isomer and Anxiety and going to bed and falling asleep is a struggle. This app I can constantly rely upon to fall asleep and stay asleep. This app is the bomb. Highly recommend for everyone!",2020-03-30 05:57:55,"{'id': 14454119, 'body': ""Thank you! That's really great to hear, we're so happy you're finding Pzizz helpful :) Here's to better sleep! "", 'modified': '2020-04-04T11:12:39Z'}",Greatest Sleep App Ever!!!!!,ZooQuizy,False,pzizz-sleep-nap-focus,915664862
5,I have always struggled to fall asleep and stay asleep! This app kills me right off to dreamland and if I do wake during the night it helps me get back to sleep.,2020-02-22 02:49:46,"{'id': 14454187, 'body': ""Thank you! That's awesome to hear :) Happy pzizzing! "", 'modified': '2020-04-04T11:19:51Z'}",No more insomnia,KeyziQ,False,pzizz-sleep-nap-focus,915664862
4,"Often the narrative is the same every night.  I’m used to it, but would like something different every night.",2021-05-24 02:02:24,,Can be great...except..,Xu zu 2,False,pzizz-sleep-nap-focus,915664862
5,This app is amazing at putting me to sleep 💤 it has the PERFECT tone of voice and the PERFECT music that just puts me to sleep before it even finishes.,2020-02-07 19:26:08,"{'id': 14454229, 'body': ""Thank you! Really glad to hear that you're finding Pzizz helpful."", 'modified': '2020-04-04T11:22:54Z'}",Please read,Fox Mistress,False,pzizz-sleep-nap-focus,915664862
5,"I had trouble going to sleep and I tried a lot of apps but this one worked the best for me so I think that this app is amazing.😐 <- me sleeping with out pizizz, 😴<- me sleeping with pizizz",2020-03-09 06:02:13,"{'id': 14454159, 'body': ""Haha thank you! We really appreciate it and glad to hear you're benefiting from Pzizz :) "", 'modified': '2020-04-04T11:16:11Z'}",Amazing,ItS Me Ha hA,False,pzizz-sleep-nap-focus,915664862
5,"This is the best app. I use it everyday... every single day.
I can’t live without it as it helps me tremendously with my tinnitus and anxiety at bed time.❤️❤️❤️",2021-01-28 13:37:00,"{'id': 21446810, 'body': ""Thank you, and we're really happy to hear you're enjoying Pzizz and finding it helpful :)\n\nHappy pzizzing!"", 'modified': '2021-03-04T12:02:36Z'}",Best sleep app!,IvanaDance,False,pzizz-sleep-nap-focus,915664862
5,Just saw they don’t collect data. Perfect to support.,2021-02-18 04:28:09,"{'id': 21441730, 'body': 'Thank you, appreciate the review and support :)\n\nHappy pzizzing!', 'modified': '2021-03-04T08:15:38Z'}",Have used for years,WhyUNoUpdate,False,pzizz-sleep-nap-focus,915664862
5,How about a “try before buy” option?,2021-02-09 18:14:28,"{'id': 21441760, 'body': 'There is a trial period which gives you access to the complete library of content and features. After the trial, you have the option to subscribe or continue on as a free user :)\n\nIf you require a trial reset, please shoot our support an email at support@pzizz.com, they will be happy to help you out!', 'modified': '2021-03-04T08:16:51Z'}",Try,itsrickrobinson,False,pzizz-sleep-nap-focus,915664862
5,I usually can’t sleep at night and this helps I usually will go to sleep at 7am now I go to bed at 12am,2020-06-26 04:16:52,"{'id': 17705430, 'body': ""That's awesome, so glad to hear it! Thank you :)\n\nHappy pzizzing!"", 'modified': '2020-09-05T08:16:51Z'}",I love it,Brownskiin_Khloe,False,pzizz-sleep-nap-focus,915664862
5,I love Pzizz I used to have trouble sleeping until I downloaded pzizz now I have no trouble at all sleeping pzizz really helped me out❤️❤️❤️❤️💜💜💜💜💙💙💙💙,2020-04-13 03:43:43,"{'id': 15162306, 'body': ""Thank you! And we're really happy to hear Pzizz is proving helpful for you :) \n\nHappy pzizzing! "", 'modified': '2020-05-07T12:20:38Z'}",Sleep,nateyvi,False,pzizz-sleep-nap-focus,915664862
2,"I loved this until recently.  The latest update isn’t working on my phone.  The music won’t plaat the same time as the voice, it stops and starts.  I’m sad because I’ve gotten so used to it",2020-07-18 01:52:15,"{'id': 16727469, 'body': ""Sorry to hear that! Email us at support@pzizz.com and we'll help you get this fixed."", 'modified': '2020-07-19T14:57:01Z'}",Latest update,Jma9999,False,pzizz-sleep-nap-focus,915664862
5,I love having something to fall asleep to that isn’t simply just a waterfall or fire cracklings.,2020-01-28 05:36:07,"{'id': 13301990, 'body': ""Thank you! Happy to hear you're enjoying Pzizz :) "", 'modified': '2020-02-05T06:57:10Z'}",Great to fall asleep to!,lindsrs,False,pzizz-sleep-nap-focus,915664862
3,"I set a two hour nap, one hour in: bong bong bong. Maybe it’s just the Breathe soundscape, but it never lets me rest for more than an hour. Really frustrating.",2021-05-13 02:23:46,,Wakes me after an hour :(,oWoboros,False,pzizz-sleep-nap-focus,915664862
5,Gets me to sleep whenever I need to rest. Free version works well enough.,2020-05-28 20:12:28,"{'id': 15824643, 'body': ""Thank you! Really happy to hear you're finding Pzizz helpful :) "", 'modified': '2020-06-07T11:08:29Z'}",Great,CZHanacek,False,pzizz-sleep-nap-focus,915664862
1,The new voices are not great. I’ve been using this app for maybe five years now and I just tried to use it and the male and female voices are not great. Also they talk way toooooo much. I don’t remember the app updating but I’m not a fan. Please bring the old version back. Please,2020-07-23 02:05:11,,What happened,verytired79,False,pzizz-sleep-nap-focus,915664862
5,It’s is really nice just to relax or sleep or nap it helps to sleep in a very dark room so then u have no distraction.,2020-05-27 10:05:37,"{'id': 15824641, 'body': ""Thank you! Glad to hear you're enjoying Pzizz :) "", 'modified': '2020-06-07T11:08:13Z'}",Sleep,KatelynSov,False,pzizz-sleep-nap-focus,915664862
5,I love this app! I listen to it while I read but there is a trial I didn’t sign up for...,2020-06-25 00:36:18,"{'id': 17705437, 'body': 'Thank you!', 'modified': '2020-09-05T08:17:33Z'}",I love it but...,Flajello,False,pzizz-sleep-nap-focus,915664862
5,It honestly help me fix my sleep schedule and I love it it helps sleep better,2020-06-18 03:38:02,"{'id': 17705454, 'body': 'Thank you! Really glad to hear it :)', 'modified': '2020-09-05T08:19:20Z'}",Love,Nickname 1555555555555,False,pzizz-sleep-nap-focus,915664862
2,"I love the audios, both music and voice overs, but the app keeps crashing and stops playing the audio randomly and I have to restart it every time.",2020-01-17 19:22:44,"{'id': 13130125, 'body': 'Sorry to hear that. Are you connected to an AirPlay device when trying to use Pzizz? Do you have any other app running alongside Pzizz, such as a sleep tracker for example? \n\nFor more assistance on the issue, please contact our support team at support@pzizz.com, they will be more than happy to help you out :)', 'modified': '2020-01-27T07:55:11Z'}",Crashing,osnanfiwmdlqlqprfnsmamdmv,False,pzizz-sleep-nap-focus,915664862
3,I’m sure this is a great app but it kept crashing when I pressed the sleep option ..,2020-04-27 14:46:41,"{'id': 15162115, 'body': ""Sorry about that, that's definitely not right. Were you connected to an AirPlay device at the time, or was there any other app running in the background, like a sleep tracker for example? \n\nPlease shoot our support an email at support@pzizz.com for further assistance on the issue, they will be happy to help you out :) "", 'modified': '2020-05-07T12:13:08Z'}",Crashing,iAnonymoususerx,False,pzizz-sleep-nap-focus,915664862
3,"The dings, tings and bells jerk me out of sleep during my naps. Wish I could turn them off.",2021-06-21 18:22:36,,Can't fully fall asleep because as soon as I doze off… DING!,corefusion,False,pzizz-sleep-nap-focus,915664862
4,"PDiagnosed at age thirteen
LMy parents watched all hope recede
Slumber was no friend to me
 tLeft alone to fight & bleed

Decades long have come & gone

 Still  slumber plays it game
 To whisper time to go to bed
Until the  Rooster bays

A life of awake

And I, inside grew weary still
To seek A slumb'ring grave

Decades now have come & gone
I know but cannot use
The tips & tricks held",2020-11-09 03:34:26,,tricks sSleep? No Use,tfr122,False,pzizz-sleep-nap-focus,915664862
1,The app used to let me set to have only female voices play and it seems they removed this feature in the last update (or hid it so well I can’t find it) so I’m canceling my subscription.,2020-09-18 05:38:59,"{'id': 18118771, 'body': 'You can still do that. Just create ""favorites"" for the settings that you like. If you need more help just email us at support@pzizz.com', 'modified': '2020-09-27T00:34:49Z'}",Dissatisfied with recent changes,Syrr087,False,pzizz-sleep-nap-focus,915664862
